customer_id,first_visit_date,first_purchase_date,cohort_month,user_type_flag,user_type_label,lifetime_sessions,lifetime_revenue,avg_order_value
2157,2024-01-22,2024-01-22,2024-01,1,Returning,4,1499.43,374.86
2158,2024-04-24,,2024-04,1,Returning,1,0.0,0.0
2159,2024-06-16,,2024-06,1,Returning,6,0.0,0.0
2161,2024-07-25,,2024-07,1,Returning,2,0.0,0.0
2162,2024-06-24,,2024-06,1,Returning,4,0.0,0.0
2163,2024-02-01,2024-08-07,2024-02,1,Returning,5,1255.83,251.17
2164,2024-02-05,2024-10-14,2024-02,1,Returning,4,2502.0,625.5
2165,2024-06-07,2024-06-13,2024-06,1,Returning,4,1361.19,340.3
2166,2024-03-31,,2024-03,1,Returning,3,0.0,0.0
2167,2024-02-28,2024-09-05,2024-02,1,Returning,4,667.13,166.78
2168,2024-01-02,,2024-01,1,Returning,3,0.0,0.0
2169,2024-02-04,2024-07-07,2024-02,1,Returning,5,633.88,126.78
2170,2024-01-08,2024-02-27,2024-01,1,Returning,5,7742.3,1548.46
2171,2024-10-11,,2024-10,0,New,1,0.0,0.0
2173,2024-07-07,,2024-07,0,New,2,0.0,0.0
2174,2024-06-20,,2024-06,1,Returning,1,0.0,0.0
2175,2024-02-29,,2024-02,1,Returning,4,0.0,0.0
2176,2024-06-07,2024-06-07,2024-06,0,New,2,563.42,281.71
2177,2024-02-15,2024-04-20,2024-02,1,Returning,3,427.52,142.51
2178,2024-01-15,,2024-01,1,Returning,4,0.0,0.0
2179,2024-07-09,2024-07-09,2024-07,1,Returning,2,255.85,127.92
2180,2024-04-23,2024-04-23,2024-04,1,Returning,3,1217.97,405.99
2181,2024-03-18,,2024-03,1,Returning,2,0.0,0.0
2182,2024-09-10,2024-09-10,2024-09,0,New,1,597.85,597.85
2183,2024-01-11,2024-01-11,2024-01,1,Returning,1,2957.16,2957.16
2184,2024-04-11,2024-04-11,2024-04,1,Returning,2,1473.0,736.5
2185,2024-07-24,2024-08-21,2024-07,1,Returning,2,2041.33,1020.66
2186,2024-03-27,,2024-03,1,Returning,3,0.0,0.0
2187,2024-01-01,,2024-01,1,Returning,2,0.0,0.0
2188,2024-01-27,,2024-01,1,Returning,6,0.0,0.0
2189,2024-03-20,2024-07-02,2024-03,1,Returning,3,3144.92,1048.31
2190,2024-03-21,,2024-03,1,Returning,3,0.0,0.0
2191,2024-02-09,2024-11-26,2024-02,1,Returning,4,1446.88,361.72
2192,2024-08-18,2024-08-18,2024-08,1,Returning,2,1029.07,514.54
2193,2024-05-22,2024-10-22,2024-05,1,Returning,4,2115.64,528.91
2194,2024-02-23,,2024-02,1,Returning,4,0.0,0.0
2196,2024-01-10,,2024-01,1,Returning,3,0.0,0.0
2197,2024-03-06,,2024-03,1,Returning,1,0.0,0.0
2198,2024-05-17,,2024-05,1,Returning,3,0.0,0.0
2199,2024-09-10,2024-09-10,2024-09,1,Returning,3,4552.85,1517.62
2200,2024-02-11,2024-02-11,2024-02,1,Returning,3,2584.41,861.47
2201,2024-02-24,2024-02-24,2024-02,0,New,2,2167.5,1083.75
2202,2024-01-04,2024-04-04,2024-01,1,Returning,4,2080.6,520.15
2203,2024-02-06,,2024-02,1,Returning,2,0.0,0.0
2204,2024-03-17,,2024-03,1,Returning,4,0.0,0.0
2205,2024-04-08,2024-04-08,2024-04,1,Returning,2,694.49,347.24
2206,2024-01-20,,2024-01,1,Returning,4,0.0,0.0
2207,2024-02-18,2024-07-05,2024-02,1,Returning,3,348.62,116.21
2208,2024-03-14,,2024-03,0,New,4,0.0,0.0
2209,2024-02-23,,2024-02,1,Returning,3,0.0,0.0
2210,2024-08-19,2024-08-19,2024-08,1,Returning,2,2921.29,1460.64
2211,2024-01-03,,2024-01,0,New,1,0.0,0.0
2212,2024-05-22,,2024-05,1,Returning,2,0.0,0.0
2213,2024-07-31,,2024-07,1,Returning,2,0.0,0.0
2214,2024-04-15,,2024-04,0,New,2,0.0,0.0
2215,2024-01-19,2024-05-24,2024-01,1,Returning,3,4814.96,1604.99
2216,2024-11-15,,2024-11,0,New,3,0.0,0.0
2217,2024-05-04,,2024-05,0,New,3,0.0,0.0
2218,2024-05-22,,2024-05,1,Returning,4,0.0,0.0
2220,2024-03-02,,2024-03,1,Returning,4,0.0,0.0
2221,2024-04-13,,2024-04,1,Returning,3,0.0,0.0
2222,2024-07-05,,2024-07,0,New,2,0.0,0.0
2223,2024-09-15,2024-09-15,2024-09,1,Returning,1,6708.92,6708.92
2224,2024-04-29,2024-06-02,2024-04,0,New,2,888.29,444.14
2225,2024-03-31,2024-07-11,2024-03,0,New,2,864.8,432.4
2226,2024-01-13,2024-01-13,2024-01,1,Returning,2,4514.0,2257.0
2227,2024-03-27,2024-03-27,2024-03,1,Returning,2,508.2,254.1
2228,2024-03-15,2024-03-15,2024-03,1,Returning,5,1168.78,233.76
2229,2024-01-25,2024-02-23,2024-01,1,Returning,5,1940.76,388.15
2230,2024-05-02,,2024-05,0,New,2,0.0,0.0
2231,2024-03-17,,2024-03,1,Returning,5,0.0,0.0
2232,2024-02-16,2024-02-16,2024-02,1,Returning,3,490.58,163.53
2234,2024-01-05,2024-02-12,2024-01,1,Returning,6,66.76,11.13
2235,2024-05-16,,2024-05,1,Returning,2,0.0,0.0
2236,2024-03-14,2024-04-25,2024-03,1,Returning,3,802.98,267.66
2237,2024-06-18,2024-07-18,2024-06,1,Returning,4,3555.01,888.75
2238,2024-01-13,,2024-01,1,Returning,3,0.0,0.0
2239,2024-12-15,,2024-12,1,Returning,1,0.0,0.0
2240,2024-01-28,2024-08-27,2024-01,1,Returning,3,2536.47,845.49
2241,2024-01-30,,2024-01,1,Returning,3,0.0,0.0
2242,2024-01-17,,2024-01,1,Returning,4,0.0,0.0
2243,2024-02-09,,2024-02,1,Returning,3,0.0,0.0
2244,2024-01-15,2024-05-06,2024-01,1,Returning,3,2059.52,686.51
2245,2024-01-07,,2024-01,1,Returning,3,0.0,0.0
2247,2024-03-25,2024-03-25,2024-03,1,Returning,2,450.13,225.06
2248,2024-01-19,,2024-01,1,Returning,4,0.0,0.0
2249,2024-02-15,,2024-02,1,Returning,4,0.0,0.0
2250,2024-04-25,,2024-04,1,Returning,3,0.0,0.0
2251,2024-08-02,,2024-08,0,New,1,0.0,0.0
2252,2024-03-15,,2024-03,1,Returning,1,0.0,0.0
2253,2024-01-04,,2024-01,1,Returning,4,0.0,0.0
2254,2024-06-23,,2024-06,0,New,1,0.0,0.0
2255,2024-04-12,2024-08-12,2024-04,1,Returning,5,3328.34,665.67
2256,2024-05-13,,2024-05,1,Returning,3,0.0,0.0
2257,2024-03-20,,2024-03,1,Returning,4,0.0,0.0
2258,2024-08-09,2024-08-09,2024-08,1,Returning,2,617.2,308.6
2259,2024-05-25,,2024-05,1,Returning,3,0.0,0.0
2260,2024-03-29,2024-03-29,2024-03,0,New,3,4882.51,1627.5
2261,2024-01-27,,2024-01,0,New,7,0.0,0.0
2262,2024-02-07,2024-12-07,2024-02,1,Returning,6,415.06,69.18
2263,2024-02-05,,2024-02,1,Returning,5,0.0,0.0
2264,2024-06-07,,2024-06,1,Returning,1,0.0,0.0
2266,2024-08-25,2024-08-25,2024-08,0,New,1,641.5,641.5
2267,2024-08-08,,2024-08,1,Returning,2,0.0,0.0
2268,2024-02-09,,2024-02,1,Returning,3,0.0,0.0
2269,2024-01-01,,2024-01,1,Returning,4,0.0,0.0
2270,2024-03-23,,2024-03,0,New,3,0.0,0.0
2271,2024-02-13,,2024-02,1,Returning,6,0.0,0.0
2272,2024-01-16,,2024-01,1,Returning,4,0.0,0.0
2273,2024-04-19,,2024-04,1,Returning,2,0.0,0.0
2274,2024-01-25,,2024-01,1,Returning,2,0.0,0.0
2275,2024-03-17,2024-03-17,2024-03,1,Returning,1,767.39,767.39
2277,2024-04-30,2024-04-30,2024-04,1,Returning,3,951.32,317.11
2278,2024-02-11,2024-07-01,2024-02,1,Returning,5,2229.28,445.86
2279,2024-01-04,,2024-01,0,New,2,0.0,0.0
2280,2024-01-12,2024-05-11,2024-01,1,Returning,3,1117.05,372.35
2281,2024-04-29,2024-11-04,2024-04,1,Returning,5,1506.42,301.28
2282,2024-07-19,2024-12-07,2024-07,1,Returning,3,2032.3,677.43
2284,2024-01-01,,2024-01,1,Returning,4,0.0,0.0
2285,2024-06-28,,2024-06,1,Returning,2,0.0,0.0
2286,2024-05-12,2024-05-12,2024-05,1,Returning,2,1859.99,929.99
2287,2024-07-02,2024-07-02,2024-07,1,Returning,3,7664.75,2554.92
2288,2024-02-25,2024-10-23,2024-02,1,Returning,5,2882.34,576.47
2289,2024-01-20,2024-01-20,2024-01,1,Returning,8,2204.36,275.54
2290,2024-06-11,,2024-06,1,Returning,4,0.0,0.0
2291,2024-07-31,,2024-07,1,Returning,1,0.0,0.0
2292,2024-02-09,2024-03-27,2024-02,1,Returning,3,2318.59,772.86
2293,2024-03-16,,2024-03,1,Returning,5,0.0,0.0
2294,2024-03-18,2024-03-18,2024-03,1,Returning,4,1449.48,362.37
2295,2024-09-19,2024-09-19,2024-09,1,Returning,2,6400.47,3200.24
2296,2024-04-19,2024-04-19,2024-04,1,Returning,3,2406.66,802.22
2297,2024-01-11,2024-01-11,2024-01,1,Returning,5,2106.12,421.22
2298,2024-05-03,,2024-05,1,Returning,1,0.0,0.0
2299,2024-01-29,,2024-01,1,Returning,3,0.0,0.0
2300,2024-04-09,,2024-04,1,Returning,1,0.0,0.0
2301,2024-03-23,,2024-03,1,Returning,3,0.0,0.0
2303,2024-10-14,2024-11-03,2024-10,1,Returning,2,403.28,201.64
2304,2024-02-10,,2024-02,1,Returning,4,0.0,0.0
2305,2024-02-01,,2024-02,0,New,2,0.0,0.0
2306,2024-08-12,,2024-08,1,Returning,2,0.0,0.0
2307,2024-07-18,2024-07-18,2024-07,1,Returning,2,1828.44,914.22
2308,2024-01-23,2024-07-01,2024-01,1,Returning,2,1523.48,761.74
2310,2024-05-10,,2024-05,1,Returning,2,0.0,0.0
2311,2024-08-08,,2024-08,1,Returning,3,0.0,0.0
2312,2024-02-24,2024-05-18,2024-02,1,Returning,5,5409.68,1081.94
2313,2024-06-24,,2024-06,1,Returning,2,0.0,0.0
2314,2024-04-21,2024-04-21,2024-04,1,Returning,7,2389.71,341.39
2315,2024-09-24,,2024-09,0,New,3,0.0,0.0
2316,2024-07-30,,2024-07,0,New,1,0.0,0.0
2317,2024-08-08,,2024-08,1,Returning,2,0.0,0.0
2318,2024-03-08,,2024-03,1,Returning,5,0.0,0.0
2319,2024-01-22,2024-08-09,2024-01,1,Returning,5,799.92,159.98
2320,2024-02-01,,2024-02,1,Returning,5,0.0,0.0
2321,2024-10-12,,2024-10,1,Returning,1,0.0,0.0
2323,2024-06-03,,2024-06,1,Returning,3,0.0,0.0
2324,2024-02-07,2024-04-05,2024-02,1,Returning,2,632.77,316.38
2325,2024-02-08,2024-09-20,2024-02,1,Returning,4,5234.01,1308.5
2326,2024-09-23,,2024-09,1,Returning,3,0.0,0.0
2327,2024-03-21,2024-03-21,2024-03,0,New,1,354.06,354.06
2328,2024-08-07,,2024-08,0,New,1,0.0,0.0
2329,2024-02-06,2024-11-03,2024-02,1,Returning,6,2434.0,405.67
2330,2024-02-28,,2024-02,0,New,2,0.0,0.0
2331,2024-02-03,,2024-02,1,Returning,5,0.0,0.0
2332,2024-09-17,,2024-09,1,Returning,1,0.0,0.0
2333,2024-05-19,,2024-05,0,New,1,0.0,0.0
2334,2024-02-01,,2024-02,1,Returning,3,0.0,0.0
2335,2024-01-06,2024-05-30,2024-01,1,Returning,5,3961.23,792.25
2336,2024-03-12,,2024-03,0,New,1,0.0,0.0
2337,2024-03-13,,2024-03,1,Returning,5,0.0,0.0
2338,2024-07-23,,2024-07,0,New,2,0.0,0.0
2340,2024-03-01,,2024-03,1,Returning,1,0.0,0.0
2341,2024-09-27,,2024-09,1,Returning,1,0.0,0.0
2342,2024-03-01,,2024-03,1,Returning,2,0.0,0.0
2343,2024-08-04,,2024-08,1,Returning,2,0.0,0.0
2344,2024-08-12,2024-08-12,2024-08,0,New,3,2970.85,990.28
2345,2024-01-04,,2024-01,1,Returning,4,0.0,0.0
2347,2024-01-09,2024-03-09,2024-01,1,Returning,6,3007.0,501.17
2348,2024-07-07,,2024-07,1,Returning,2,0.0,0.0
2349,2024-01-11,2024-09-01,2024-01,1,Returning,5,4454.23,890.85
2350,2024-01-31,2024-12-17,2024-01,1,Returning,3,1769.0,589.67
2351,2024-06-22,,2024-06,0,New,1,0.0,0.0
2352,2024-03-02,,2024-03,1,Returning,2,0.0,0.0
2353,2024-03-01,,2024-03,0,New,3,0.0,0.0
2355,2024-01-20,2024-01-31,2024-01,1,Returning,6,2391.05,398.51
2356,2024-03-06,,2024-03,1,Returning,2,0.0,0.0
2357,2024-04-06,2024-04-06,2024-04,0,New,1,484.42,484.42
2358,2024-01-20,,2024-01,0,New,2,0.0,0.0
2359,2024-01-04,2024-08-18,2024-01,1,Returning,5,10788.55,2157.71
2360,2024-04-14,,2024-04,1,Returning,1,0.0,0.0
2361,2024-04-21,2024-09-27,2024-04,1,Returning,4,1184.9,296.23
2362,2024-11-03,,2024-11,1,Returning,2,0.0,0.0
2363,2024-02-01,2024-02-01,2024-02,1,Returning,4,423.72,105.93
2364,2024-03-16,2024-03-16,2024-03,1,Returning,2,4331.28,2165.64
2365,2024-02-18,2024-02-18,2024-02,1,Returning,3,495.65,165.22
2366,2024-01-07,,2024-01,1,Returning,2,0.0,0.0
2367,2024-12-04,2024-12-04,2024-12,0,New,1,1637.1,1637.1
2368,2024-05-25,2024-05-25,2024-05,1,Returning,3,793.74,264.58
2370,2024-02-17,2024-02-20,2024-02,1,Returning,6,540.62,90.1
2371,2024-04-06,,2024-04,1,Returning,2,0.0,0.0
2372,2024-03-18,,2024-03,1,Returning,3,0.0,0.0
2373,2024-01-22,,2024-01,1,Returning,2,0.0,0.0
2374,2024-02-04,,2024-02,1,Returning,4,0.0,0.0
2375,2024-02-27,2024-02-27,2024-02,1,Returning,8,3161.86,395.23
2376,2024-04-03,2024-08-30,2024-04,1,Returning,4,1353.56,338.39
2377,2024-04-02,,2024-04,1,Returning,4,0.0,0.0
2378,2024-01-09,2024-07-05,2024-01,1,Returning,5,5497.6,1099.52
2379,2024-07-06,,2024-07,1,Returning,2,0.0,0.0
2380,2024-02-08,,2024-02,1,Returning,3,0.0,0.0
2381,2024-02-21,2024-12-06,2024-02,1,Returning,7,869.54,124.22
2382,2024-03-21,,2024-03,1,Returning,6,0.0,0.0
2383,2024-03-04,,2024-03,1,Returning,3,0.0,0.0
2385,2024-03-05,2024-07-03,2024-03,1,Returning,5,2476.74,495.35
2386,2024-05-03,,2024-05,1,Returning,2,0.0,0.0
2387,2024-03-07,2024-03-07,2024-03,1,Returning,2,643.25,321.62
2388,2024-03-27,2024-11-22,2024-03,1,Returning,6,1168.64,194.77
2389,2024-04-19,,2024-04,1,Returning,4,0.0,0.0
2390,2024-01-22,2024-01-22,2024-01,1,Returning,3,1128.06,376.02
2391,2024-12-06,,2024-12,0,New,1,0.0,0.0
2392,2024-02-28,,2024-02,1,Returning,4,0.0,0.0
2393,2024-12-06,,2024-12,1,Returning,1,0.0,0.0
2394,2024-02-21,2024-07-18,2024-02,1,Returning,3,2244.2,748.07
2395,2024-03-26,2024-03-26,2024-03,1,Returning,5,963.64,192.73
2396,2024-06-11,2024-07-15,2024-06,1,Returning,4,3426.21,856.55
2397,2024-01-08,,2024-01,0,New,1,0.0,0.0
2398,2024-07-02,2024-07-13,2024-07,1,Returning,4,7151.14,1787.78
2399,2024-06-04,2024-06-04,2024-06,1,Returning,3,256.94,85.65
2400,2024-05-20,,2024-05,1,Returning,2,0.0,0.0
2401,2024-04-12,,2024-04,1,Returning,5,0.0,0.0
2402,2024-01-26,2024-02-10,2024-01,1,Returning,3,4831.39,1610.46
2403,2024-02-24,,2024-02,1,Returning,2,0.0,0.0
2405,2024-07-07,2024-07-07,2024-07,1,Returning,3,1034.52,344.84
2406,2024-03-10,2024-06-16,2024-03,1,Returning,6,2242.92,373.82
2407,2024-02-12,2024-09-17,2024-02,1,Returning,3,242.01,80.67
2409,2024-02-20,,2024-02,0,New,2,0.0,0.0
2410,2024-01-27,2024-01-27,2024-01,1,Returning,5,1982.73,396.55
2411,2024-01-27,,2024-01,1,Returning,2,0.0,0.0
2412,2024-04-05,2024-04-05,2024-04,1,Returning,2,842.66,421.33
2413,2024-06-27,,2024-06,1,Returning,4,0.0,0.0
2414,2024-01-27,,2024-01,1,Returning,2,0.0,0.0
2415,2024-01-07,2024-01-07,2024-01,1,Returning,2,2792.32,1396.16
2416,2024-10-04,,2024-10,1,Returning,1,0.0,0.0
2417,2024-02-19,2024-05-26,2024-02,1,Returning,4,7266.43,1816.61
2418,2024-03-13,2024-03-13,2024-03,0,New,5,3150.91,630.18
2419,2024-01-04,2024-07-06,2024-01,1,Returning,3,262.53,87.51
2420,2024-07-07,,2024-07,0,New,1,0.0,0.0
2421,2024-05-09,2024-05-09,2024-05,1,Returning,2,4790.17,2395.08
2422,2024-04-22,2024-04-22,2024-04,1,Returning,4,2554.22,638.56
2423,2024-06-12,2024-06-12,2024-06,1,Returning,4,1721.88,430.47
2424,2024-01-28,2024-11-19,2024-01,1,Returning,3,3172.36,1057.45
2425,2024-03-30,2024-03-30,2024-03,1,Returning,2,1592.51,796.26
2426,2024-04-02,,2024-04,1,Returning,4,0.0,0.0
2427,2024-09-21,,2024-09,0,New,1,0.0,0.0
2428,2024-07-20,,2024-07,1,Returning,2,0.0,0.0
2429,2024-02-21,2024-06-18,2024-02,1,Returning,4,3957.48,989.37
2430,2024-03-16,2024-08-12,2024-03,1,Returning,2,641.88,320.94
2431,2024-04-01,2024-04-01,2024-04,1,Returning,4,2341.28,585.32
2434,2024-01-19,,2024-01,0,New,1,0.0,0.0
2435,2024-11-03,2024-11-28,2024-11,1,Returning,4,5916.63,1479.16
2436,2024-09-27,2024-09-27,2024-09,0,New,1,1363.24,1363.24
2437,2024-12-13,,2024-12,1,Returning,2,0.0,0.0
2438,2024-02-27,2024-08-26,2024-02,1,Returning,3,4495.8,1498.6
2439,2024-01-01,,2024-01,1,Returning,3,0.0,0.0
2440,2024-02-29,2024-02-29,2024-02,1,Returning,5,1616.89,323.38
2441,2024-02-21,,2024-02,1,Returning,3,0.0,0.0
2442,2024-03-31,,2024-03,1,Returning,5,0.0,0.0
2443,2024-04-28,2024-06-17,2024-04,1,Returning,4,1095.14,273.78
2444,2024-09-05,,2024-09,0,New,2,0.0,0.0
2445,2024-01-04,,2024-01,1,Returning,4,0.0,0.0
2446,2024-01-26,2024-03-03,2024-01,1,Returning,6,6305.0,1050.83
2447,2024-02-20,,2024-02,1,Returning,1,0.0,0.0
2448,2024-05-22,2024-09-11,2024-05,1,Returning,3,3704.66,1234.89
2449,2024-06-28,,2024-06,1,Returning,4,0.0,0.0
2450,2024-10-22,,2024-10,0,New,1,0.0,0.0
2451,2024-02-21,2024-05-29,2024-02,1,Returning,5,4754.38,950.88
2453,2024-01-25,2024-01-25,2024-01,1,Returning,3,8017.26,2672.42
2454,2024-07-19,,2024-07,0,New,1,0.0,0.0
2455,2024-01-13,2024-04-26,2024-01,1,Returning,4,2008.08,502.02
2456,2024-04-10,,2024-04,1,Returning,3,0.0,0.0
2457,2024-06-30,,2024-06,1,Returning,3,0.0,0.0
2458,2024-06-08,2024-10-02,2024-06,1,Returning,3,1843.14,614.38
2459,2024-07-03,2024-11-21,2024-07,1,Returning,2,1398.81,699.4
2460,2024-02-26,2024-02-26,2024-02,0,New,2,634.56,317.28
2461,2024-02-07,2024-04-19,2024-02,1,Returning,5,3136.9,627.38
2462,2024-01-29,2024-02-13,2024-01,1,Returning,6,3195.47,532.58
2464,2024-01-08,,2024-01,1,Returning,4,0.0,0.0
2465,2024-05-15,2024-06-29,2024-05,1,Returning,4,1060.66,265.16
2466,2024-01-31,2024-02-18,2024-01,0,New,3,1050.38,350.13
2467,2024-03-16,,2024-03,1,Returning,2,0.0,0.0
2468,2024-04-28,,2024-04,1,Returning,3,0.0,0.0
2469,2024-01-20,2024-01-20,2024-01,1,Returning,2,2834.2,1417.1
2470,2024-08-26,,2024-08,1,Returning,4,0.0,0.0
2471,2024-04-02,,2024-04,1,Returning,2,0.0,0.0
2472,2024-03-04,2024-09-26,2024-03,1,Returning,3,2631.31,877.1
2473,2024-02-20,,2024-02,1,Returning,4,0.0,0.0
2474,2024-05-18,2024-05-18,2024-05,1,Returning,2,2877.06,1438.53
2475,2024-01-01,,2024-01,1,Returning,2,0.0,0.0
2476,2024-02-12,2024-02-12,2024-02,1,Returning,1,1014.83,1014.83
2477,2024-10-22,,2024-10,0,New,1,0.0,0.0
2478,2024-11-01,2024-11-01,2024-11,1,Returning,1,619.42,619.42
2479,2024-04-20,,2024-04,0,New,3,0.0,0.0
2480,2024-06-09,,2024-06,1,Returning,2,0.0,0.0
2481,2024-04-22,,2024-04,1,Returning,2,0.0,0.0
2482,2024-08-26,,2024-08,1,Returning,2,0.0,0.0
2483,2024-08-24,,2024-08,1,Returning,2,0.0,0.0
2484,2024-01-15,2024-09-28,2024-01,1,Returning,4,442.98,110.74
2485,2024-01-29,,2024-01,1,Returning,4,0.0,0.0
2486,2024-03-22,2024-12-21,2024-03,1,Returning,3,986.19,328.73
2487,2024-03-20,2024-03-20,2024-03,1,Returning,4,3466.22,866.56
2488,2024-02-11,2024-02-11,2024-02,1,Returning,5,2745.75,549.15
2489,2024-02-16,2024-05-20,2024-02,1,Returning,5,384.48,76.9
2490,2024-01-08,2024-01-08,2024-01,1,Returning,2,1874.09,937.04
2491,2024-04-15,2024-04-15,2024-04,0,New,2,1057.06,528.53
2492,2024-02-05,2024-02-05,2024-02,1,Returning,4,1765.4,441.35
2493,2024-03-03,,2024-03,1,Returning,6,0.0,0.0
2494,2024-02-29,2024-05-22,2024-02,1,Returning,5,174.93,34.99
2495,2024-08-06,,2024-08,1,Returning,2,0.0,0.0
2497,2024-09-17,,2024-09,0,New,1,0.0,0.0
2498,2024-02-07,2024-02-07,2024-02,1,Returning,2,2589.03,1294.52
2499,2024-02-15,,2024-02,1,Returning,3,0.0,0.0
2501,2024-01-02,2024-06-23,2024-01,1,Returning,4,289.33,72.33
2502,2024-10-01,,2024-10,0,New,1,0.0,0.0
2503,2024-04-14,2024-05-25,2024-04,1,Returning,3,1406.12,468.71
2505,2024-08-18,,2024-08,1,Returning,2,0.0,0.0
2506,2024-03-13,2024-05-04,2024-03,1,Returning,6,5779.33,963.22
2507,2024-04-07,2024-04-07,2024-04,1,Returning,1,943.81,943.81
2508,2024-07-05,,2024-07,0,New,1,0.0,0.0
2509,2024-01-22,2024-01-22,2024-01,1,Returning,5,9080.46,1816.09
2510,2024-08-31,2024-08-31,2024-08,1,Returning,1,655.47,655.47
2511,2024-02-02,2024-07-29,2024-02,1,Returning,6,3293.65,548.94
2512,2024-04-11,,2024-04,1,Returning,1,0.0,0.0
2513,2024-11-16,,2024-11,0,New,1,0.0,0.0
2514,2024-07-05,,2024-07,1,Returning,3,0.0,0.0
2515,2024-01-07,2024-05-05,2024-01,1,Returning,6,2717.28,452.88
2516,2024-11-28,,2024-11,1,Returning,1,0.0,0.0
2517,2024-02-04,2024-02-04,2024-02,0,New,2,4964.02,2482.01
2518,2024-01-07,,2024-01,1,Returning,2,0.0,0.0
2519,2024-02-29,2024-02-29,2024-02,1,Returning,3,1165.01,388.34
2521,2024-02-05,,2024-02,0,New,1,0.0,0.0
2522,2024-08-11,2024-08-11,2024-08,1,Returning,3,2041.77,680.59
2523,2024-02-05,,2024-02,1,Returning,3,0.0,0.0
2524,2024-02-28,2024-02-28,2024-02,1,Returning,6,544.2,90.7
2525,2024-04-30,,2024-04,0,New,1,0.0,0.0
2526,2024-08-15,2024-08-15,2024-08,1,Returning,3,4137.12,1379.04
2527,2024-01-21,2024-06-13,2024-01,1,Returning,3,4376.7,1458.9
2528,2024-02-08,2024-06-27,2024-02,1,Returning,5,325.58,65.12
2529,2024-05-22,,2024-05,1,Returning,4,0.0,0.0
2530,2024-10-26,,2024-10,1,Returning,1,0.0,0.0
2531,2024-03-11,,2024-03,0,New,2,0.0,0.0
2532,2024-01-20,2024-01-20,2024-01,1,Returning,5,2456.1,491.22
2533,2024-02-09,2024-04-24,2024-02,1,Returning,4,3765.61,941.4
2534,2024-01-21,2024-11-10,2024-01,1,Returning,5,2291.33,458.27
2535,2024-01-15,2024-11-20,2024-01,1,Returning,3,800.73,266.91
2536,2024-07-09,,2024-07,1,Returning,2,0.0,0.0
2538,2024-09-26,,2024-09,1,Returning,1,0.0,0.0
2539,2024-04-05,,2024-04,1,Returning,1,0.0,0.0
2540,2024-02-19,,2024-02,1,Returning,3,0.0,0.0
2541,2024-12-20,,2024-12,0,New,1,0.0,0.0
2543,2024-12-06,2024-12-06,2024-12,1,Returning,1,308.43,308.43
2544,2024-06-27,,2024-06,1,Returning,2,0.0,0.0
2545,2024-01-13,,2024-01,1,Returning,6,0.0,0.0
2546,2024-08-08,2024-12-10,2024-08,1,Returning,5,5820.69,1164.14
2547,2024-06-13,,2024-06,1,Returning,2,0.0,0.0
2548,2024-03-26,,2024-03,1,Returning,2,0.0,0.0
2549,2024-02-10,2024-02-10,2024-02,1,Returning,6,4126.59,687.76
2550,2024-10-31,,2024-10,0,New,1,0.0,0.0
2551,2024-03-01,2024-03-01,2024-03,1,Returning,4,2166.74,541.68
2552,2024-03-11,,2024-03,0,New,1,0.0,0.0
2553,2024-02-04,,2024-02,1,Returning,2,0.0,0.0
2554,2024-02-17,,2024-02,0,New,1,0.0,0.0
2555,2024-05-03,,2024-05,0,New,2,0.0,0.0
2556,2024-03-04,2024-03-04,2024-03,1,Returning,5,4668.81,933.76
2557,2024-05-01,2024-07-14,2024-05,0,New,3,1406.84,468.95
2558,2024-01-14,2024-01-14,2024-01,1,Returning,7,7011.08,1001.58
2559,2024-05-07,2024-05-07,2024-05,1,Returning,4,3969.94,992.48
2560,2024-02-14,,2024-02,1,Returning,3,0.0,0.0
2561,2024-08-30,,2024-08,1,Returning,1,0.0,0.0
2562,2024-04-30,,2024-04,0,New,1,0.0,0.0
2563,2024-01-26,,2024-01,1,Returning,3,0.0,0.0
2564,2024-01-12,2024-01-12,2024-01,1,Returning,2,3319.36,1659.68
2565,2024-03-27,,2024-03,1,Returning,3,0.0,0.0
2567,2024-01-14,2024-05-25,2024-01,1,Returning,4,602.4,150.6
2568,2024-03-19,,2024-03,1,Returning,2,0.0,0.0
2569,2024-03-11,2024-04-30,2024-03,1,Returning,6,217.17,36.2
2570,2024-03-13,,2024-03,1,Returning,6,0.0,0.0
2571,2024-02-25,,2024-02,1,Returning,6,0.0,0.0
2572,2024-05-18,2024-05-18,2024-05,1,Returning,2,1479.39,739.7
2573,2024-02-24,2024-02-24,2024-02,1,Returning,3,233.0,77.67
2574,2024-02-02,2024-02-02,2024-02,1,Returning,6,8379.22,1396.54
2575,2024-01-21,,2024-01,1,Returning,3,0.0,0.0
2576,2024-02-21,2024-02-21,2024-02,1,Returning,3,1934.76,644.92
2577,2024-04-28,2024-04-28,2024-04,1,Returning,3,1496.55,498.85
2578,2024-01-27,,2024-01,1,Returning,2,0.0,0.0
2579,2024-02-09,,2024-02,1,Returning,1,0.0,0.0
2580,2024-05-21,,2024-05,0,New,1,0.0,0.0
2581,2024-10-24,,2024-10,1,Returning,1,0.0,0.0
2582,2024-03-20,,2024-03,1,Returning,3,0.0,0.0
2583,2024-03-26,2024-06-25,2024-03,1,Returning,6,473.5,78.92
2584,2024-01-08,2024-02-28,2024-01,0,New,3,3175.56,1058.52
2585,2024-02-22,2024-06-25,2024-02,1,Returning,5,10070.72,2014.14
