customer_id,visit_date,date_key,cohort_month,sessions,add_to_cart_sessions,purchase_sessions,revenue,is_active,is_purchase_day,retained_flag,purchase_flag
3539,2024-12-19,20241219,2024-08,1,1,1,1041.32,1,1,1,1
3540,2024-05-05,20240505,2024-05,1,0,0,0.0,1,0,1,0
3540,2024-06-27,20240627,2024-05,1,0,0,0.0,1,0,1,0
3541,2024-03-23,20240323,2024-03,1,1,1,1572.76,1,1,1,1
3541,2024-07-20,20240720,2024-03,1,1,0,0.0,1,0,1,0
3542,2024-09-24,20240924,2024-09,1,1,0,0.0,1,0,1,0
3543,2024-04-04,20240404,2024-04,1,1,0,0.0,1,0,1,0
3543,2024-04-29,20240429,2024-04,1,0,0,0.0,1,0,1,0
3543,2024-06-09,20240609,2024-04,1,1,0,0.0,1,0,1,0
3543,2024-08-17,20240817,2024-04,1,1,0,0.0,1,0,1,0
3543,2024-09-18,20240918,2024-04,1,1,1,823.32,1,1,1,1
3543,2024-10-28,20241028,2024-04,1,1,1,2374.25,1,1,1,1
3543,2024-11-04,20241104,2024-04,1,1,1,3150.44,1,1,1,1
3544,2024-09-22,20240922,2024-09,1,1,1,751.21,1,1,1,1
3544,2024-10-30,20241030,2024-09,1,1,1,1061.01,1,1,1,1
3545,2024-04-25,20240425,2024-04,1,0,0,0.0,1,0,1,0
3545,2024-06-14,20240614,2024-04,1,1,0,0.0,1,0,1,0
3545,2024-08-22,20240822,2024-04,1,0,0,0.0,1,0,1,0
3545,2024-09-09,20240909,2024-04,1,0,0,0.0,1,0,1,0
3545,2024-11-13,20241113,2024-04,1,1,1,2429.0,1,1,1,1
3546,2024-02-06,20240206,2024-02,1,1,0,0.0,1,0,1,0
3546,2024-12-26,20241226,2024-02,1,0,0,0.0,1,0,1,0
3547,2024-03-25,20240325,2024-03,1,1,0,0.0,1,0,1,0
3547,2024-04-26,20240426,2024-03,1,1,0,0.0,1,0,1,0
3548,2024-05-30,20240530,2024-05,1,0,0,0.0,1,0,1,0
3548,2024-09-04,20240904,2024-05,1,1,0,0.0,1,0,1,0
3549,2024-04-27,20240427,2024-04,1,1,0,0.0,1,0,1,0
3549,2024-05-15,20240515,2024-04,1,0,0,0.0,1,0,1,0
3550,2024-01-16,20240116,2024-01,1,1,1,6604.36,1,1,1,1
3550,2024-04-28,20240428,2024-01,1,1,0,0.0,1,0,1,0
3550,2024-08-15,20240815,2024-01,1,0,0,0.0,1,0,1,0
3551,2024-05-18,20240518,2024-05,1,0,0,0.0,1,0,1,0
3551,2024-07-08,20240708,2024-05,1,1,0,0.0,1,0,1,0
3551,2024-12-04,20241204,2024-05,1,1,1,2367.58,1,1,1,1
3551,2024-12-22,20241222,2024-05,1,1,1,3080.82,1,1,1,1
3552,2024-02-07,20240207,2024-02,1,1,0,0.0,1,0,1,0
3552,2024-02-14,20240214,2024-02,1,1,0,0.0,1,0,1,0
3552,2024-06-14,20240614,2024-02,1,1,0,0.0,1,0,1,0
3552,2024-07-27,20240727,2024-02,1,1,0,0.0,1,0,1,0
3552,2024-09-10,20240910,2024-02,1,1,0,0.0,1,0,1,0
3552,2024-10-18,20241018,2024-02,1,0,0,0.0,1,0,1,0
3552,2024-11-26,20241126,2024-02,1,1,0,0.0,1,0,1,0
3553,2024-01-07,20240107,2024-01,1,0,0,0.0,1,0,1,0
3553,2024-05-16,20240516,2024-01,1,0,0,0.0,1,0,1,0
3553,2024-09-21,20240921,2024-01,1,1,0,0.0,1,0,1,0
3554,2024-10-06,20241006,2024-10,1,0,0,0.0,1,0,1,0
3555,2024-12-10,20241210,2024-12,1,1,1,3296.3,1,1,1,1
3556,2024-03-22,20240322,2024-03,1,0,0,0.0,1,0,1,0
3556,2024-04-20,20240420,2024-03,1,0,0,0.0,1,0,1,0
3556,2024-08-23,20240823,2024-03,1,0,0,0.0,1,0,1,0
3557,2024-08-20,20240820,2024-08,1,1,0,0.0,1,0,1,0
3558,2024-01-29,20240129,2024-01,1,1,0,0.0,1,0,1,0
3558,2024-02-04,20240204,2024-01,1,0,0,0.0,1,0,1,0
3558,2024-05-27,20240527,2024-01,1,1,1,2291.97,1,1,1,1
3558,2024-12-22,20241222,2024-01,1,1,1,1413.16,1,1,1,1
3559,2024-03-07,20240307,2024-03,1,1,1,3369.34,1,1,1,1
3559,2024-04-08,20240408,2024-03,1,1,1,2110.54,1,1,1,1
3559,2024-07-28,20240728,2024-03,1,1,0,0.0,1,0,1,0
3559,2024-10-08,20241008,2024-03,1,0,0,0.0,1,0,1,0
3559,2024-12-01,20241201,2024-03,1,1,0,0.0,1,0,1,0
3560,2024-02-08,20240208,2024-02,1,1,0,0.0,1,0,1,0
3560,2024-02-13,20240213,2024-02,1,0,0,0.0,1,0,1,0
3560,2024-04-12,20240412,2024-02,1,0,0,0.0,1,0,1,0
3560,2024-04-28,20240428,2024-02,1,1,0,0.0,1,0,1,0
3560,2024-06-10,20240610,2024-02,1,1,1,576.52,1,1,1,1
3560,2024-07-23,20240723,2024-02,1,1,0,0.0,1,0,1,0
3560,2024-08-30,20240830,2024-02,1,1,0,0.0,1,0,1,0
3560,2024-10-22,20241022,2024-02,1,0,0,0.0,1,0,1,0
3560,2024-12-30,20241230,2024-02,1,1,0,0.0,1,0,1,0
3561,2024-01-11,20240111,2024-01,1,1,0,0.0,1,0,1,0
3561,2024-05-24,20240524,2024-01,1,1,0,0.0,1,0,1,0
3561,2024-08-20,20240820,2024-01,1,1,1,254.86,1,1,1,1
3562,2024-01-15,20240115,2024-01,1,0,0,0.0,1,0,1,0
3562,2024-02-09,20240209,2024-01,1,1,0,0.0,1,0,1,0
3562,2024-02-23,20240223,2024-01,1,1,0,0.0,1,0,1,0
3562,2024-03-05,20240305,2024-01,1,1,0,0.0,1,0,1,0
3562,2024-07-26,20240726,2024-01,1,1,1,3824.88,1,1,1,1
3562,2024-08-28,20240828,2024-01,1,1,0,0.0,1,0,1,0
3562,2024-10-15,20241015,2024-01,1,1,0,0.0,1,0,1,0
3562,2024-12-26,20241226,2024-01,1,1,0,0.0,1,0,1,0
3563,2024-12-17,20241217,2024-12,1,0,0,0.0,1,0,1,0
3565,2024-03-04,20240304,2024-03,1,0,0,0.0,1,0,1,0
3565,2024-08-09,20240809,2024-03,1,1,1,848.64,1,1,1,1
3565,2024-12-29,20241229,2024-03,1,0,0,0.0,1,0,1,0
3565,2024-12-30,20241230,2024-03,1,0,0,0.0,1,0,1,0
3566,2024-08-20,20240820,2024-08,1,1,0,0.0,1,0,1,0
3566,2024-09-12,20240912,2024-08,1,1,1,1955.35,1,1,1,1
3566,2024-11-09,20241109,2024-08,1,0,0,0.0,1,0,1,0
3566,2024-12-02,20241202,2024-08,1,1,0,0.0,1,0,1,0
3567,2024-07-09,20240709,2024-07,1,1,0,0.0,1,0,1,0
3567,2024-12-22,20241222,2024-07,1,1,1,694.84,1,1,1,1
3568,2024-01-19,20240119,2024-01,1,0,0,0.0,1,0,1,0
3568,2024-10-19,20241019,2024-01,1,0,0,0.0,1,0,1,0
3569,2024-04-29,20240429,2024-04,1,0,0,0.0,1,0,1,0
3569,2024-11-23,20241123,2024-04,1,0,0,0.0,1,0,1,0
3569,2024-12-12,20241212,2024-04,1,1,0,0.0,1,0,1,0
3571,2024-09-18,20240918,2024-09,1,1,1,1518.45,1,1,1,1
3571,2024-10-26,20241026,2024-09,1,0,0,0.0,1,0,1,0
3573,2024-08-06,20240806,2024-08,1,0,0,0.0,1,0,1,0
3573,2024-08-27,20240827,2024-08,1,1,1,2340.42,1,1,1,1
3573,2024-12-22,20241222,2024-08,1,1,0,0.0,1,0,1,0
3574,2024-02-06,20240206,2024-02,1,1,0,0.0,1,0,1,0
3574,2024-10-12,20241012,2024-02,1,1,0,0.0,1,0,1,0
3574,2024-12-07,20241207,2024-02,1,1,0,0.0,1,0,1,0
3575,2024-11-16,20241116,2024-11,1,1,1,735.45,1,1,1,1
3576,2024-06-19,20240619,2024-06,1,1,1,1079.81,1,1,1,1
3576,2024-12-24,20241224,2024-06,1,0,0,0.0,1,0,1,0
3577,2024-02-05,20240205,2024-02,1,1,1,2658.4,1,1,1,1
3577,2024-08-07,20240807,2024-02,1,0,0,0.0,1,0,1,0
3577,2024-12-30,20241230,2024-02,1,1,0,0.0,1,0,1,0
3578,2024-02-01,20240201,2024-02,1,1,0,0.0,1,0,1,0
3578,2024-06-19,20240619,2024-02,1,1,1,1727.02,1,1,1,1
3579,2024-04-25,20240425,2024-04,1,1,0,0.0,1,0,1,0
3579,2024-05-18,20240518,2024-04,1,0,0,0.0,1,0,1,0
3579,2024-12-19,20241219,2024-04,1,0,0,0.0,1,0,1,0
3580,2024-01-12,20240112,2024-01,1,1,1,1473.45,1,1,1,1
3580,2024-10-27,20241027,2024-01,1,1,0,0.0,1,0,1,0
3580,2024-11-15,20241115,2024-01,1,1,0,0.0,1,0,1,0
3581,2024-03-22,20240322,2024-03,1,1,1,629.4,1,1,1,1
3581,2024-04-08,20240408,2024-03,1,0,0,0.0,1,0,1,0
3581,2024-09-05,20240905,2024-03,1,0,0,0.0,1,0,1,0
3581,2024-09-10,20240910,2024-03,1,1,1,1917.96,1,1,1,1
3581,2024-12-17,20241217,2024-03,1,1,0,0.0,1,0,1,0
3582,2024-06-17,20240617,2024-06,1,1,0,0.0,1,0,1,0
3582,2024-07-18,20240718,2024-06,1,1,1,1015.69,1,1,1,1
3582,2024-11-04,20241104,2024-06,1,1,0,0.0,1,0,1,0
3583,2024-10-01,20241001,2024-10,1,1,0,0.0,1,0,1,0
3583,2024-10-08,20241008,2024-10,1,1,0,0.0,1,0,1,0
3584,2024-04-19,20240419,2024-04,1,1,1,478.91,1,1,1,1
3585,2024-10-21,20241021,2024-10,1,1,0,0.0,1,0,1,0
3585,2024-11-18,20241118,2024-10,1,0,0,0.0,1,0,1,0
3586,2024-06-13,20240613,2024-06,1,1,1,3007.06,1,1,1,1
3586,2024-08-11,20240811,2024-06,1,1,0,0.0,1,0,1,0
3586,2024-10-24,20241024,2024-06,1,0,0,0.0,1,0,1,0
3586,2024-12-28,20241228,2024-06,1,1,0,0.0,1,0,1,0
3587,2024-03-24,20240324,2024-03,1,1,0,0.0,1,0,1,0
3588,2024-02-11,20240211,2024-02,1,0,0,0.0,1,0,1,0
3589,2024-07-27,20240727,2024-07,1,1,0,0.0,1,0,1,0
3589,2024-09-21,20240921,2024-07,1,1,0,0.0,1,0,1,0
3590,2024-01-23,20240123,2024-01,1,0,0,0.0,1,0,1,0
3590,2024-04-26,20240426,2024-01,1,0,0,0.0,1,0,1,0
3590,2024-12-05,20241205,2024-01,1,1,1,996.11,1,1,1,1
3591,2024-09-23,20240923,2024-09,1,1,0,0.0,1,0,1,0
3591,2024-10-22,20241022,2024-09,1,1,0,0.0,1,0,1,0
3592,2024-01-12,20240112,2024-01,1,1,0,0.0,1,0,1,0
3592,2024-01-13,20240113,2024-01,1,1,0,0.0,1,0,1,0
3592,2024-02-16,20240216,2024-01,1,1,0,0.0,1,0,1,0
3592,2024-08-06,20240806,2024-01,1,1,1,263.01,1,1,1,1
3592,2024-08-12,20240812,2024-01,1,0,0,0.0,1,0,1,0
3592,2024-09-05,20240905,2024-01,1,1,0,0.0,1,0,1,0
3593,2024-02-08,20240208,2024-02,1,1,1,939.97,1,1,1,1
3593,2024-02-19,20240219,2024-02,1,1,1,1193.94,1,1,1,1
3593,2024-03-06,20240306,2024-02,1,1,0,0.0,1,0,1,0
3593,2024-05-18,20240518,2024-02,1,1,1,1860.63,1,1,1,1
3593,2024-12-21,20241221,2024-02,1,0,0,0.0,1,0,1,0
3594,2024-03-13,20240313,2024-03,1,0,0,0.0,1,0,1,0
3594,2024-03-29,20240329,2024-03,1,1,1,839.79,1,1,1,1
3594,2024-12-21,20241221,2024-03,1,1,0,0.0,1,0,1,0
3595,2024-06-01,20240601,2024-06,1,0,0,0.0,1,0,1,0
3595,2024-07-15,20240715,2024-06,1,1,1,544.64,1,1,1,1
3595,2024-07-26,20240726,2024-06,1,1,0,0.0,1,0,1,0
3596,2024-01-27,20240127,2024-01,1,1,0,0.0,1,0,1,0
3596,2024-03-04,20240304,2024-01,1,1,0,0.0,1,0,1,0
3596,2024-06-23,20240623,2024-01,1,0,0,0.0,1,0,1,0
3596,2024-10-05,20241005,2024-01,1,1,0,0.0,1,0,1,0
3597,2024-09-11,20240911,2024-09,1,1,1,755.1,1,1,1,1
3597,2024-12-10,20241210,2024-09,1,1,1,1836.43,1,1,1,1
3598,2024-05-11,20240511,2024-05,1,0,0,0.0,1,0,1,0
3598,2024-06-29,20240629,2024-05,1,0,0,0.0,1,0,1,0
3598,2024-07-17,20240717,2024-05,1,1,1,940.04,1,1,1,1
3598,2024-10-23,20241023,2024-05,1,1,0,0.0,1,0,1,0
3599,2024-05-03,20240503,2024-05,1,1,0,0.0,1,0,1,0
3599,2024-08-12,20240812,2024-05,1,1,1,187.98,1,1,1,1
3599,2024-12-18,20241218,2024-05,1,1,0,0.0,1,0,1,0
3600,2024-01-03,20240103,2024-01,1,1,0,0.0,1,0,1,0
3600,2024-07-12,20240712,2024-01,1,1,1,1395.08,1,1,1,1
3600,2024-07-20,20240720,2024-01,1,1,1,399.11,1,1,1,1
3600,2024-09-05,20240905,2024-01,1,0,0,0.0,1,0,1,0
3601,2024-03-29,20240329,2024-03,1,0,0,0.0,1,0,1,0
3601,2024-07-07,20240707,2024-03,1,0,0,0.0,1,0,1,0
3601,2024-08-22,20240822,2024-03,1,0,0,0.0,1,0,1,0
3602,2024-08-06,20240806,2024-08,1,0,0,0.0,1,0,1,0
3603,2024-08-22,20240822,2024-08,1,1,0,0.0,1,0,1,0
3603,2024-11-26,20241126,2024-08,1,1,0,0.0,1,0,1,0
3604,2024-03-22,20240322,2024-03,1,1,0,0.0,1,0,1,0
3604,2024-05-13,20240513,2024-03,1,1,0,0.0,1,0,1,0
3605,2024-01-21,20240121,2024-01,1,1,1,341.07,1,1,1,1
3605,2024-07-04,20240704,2024-01,1,1,0,0.0,1,0,1,0
3606,2024-07-14,20240714,2024-07,1,1,0,0.0,1,0,1,0
3606,2024-07-30,20240730,2024-07,1,0,0,0.0,1,0,1,0
3606,2024-12-24,20241224,2024-07,1,0,0,0.0,1,0,1,0
3607,2024-06-13,20240613,2024-06,1,0,0,0.0,1,0,1,0
3607,2024-07-17,20240717,2024-06,1,0,0,0.0,1,0,1,0
3607,2024-10-25,20241025,2024-06,1,0,0,0.0,1,0,1,0
3607,2024-11-22,20241122,2024-06,1,0,0,0.0,1,0,1,0
3607,2024-11-25,20241125,2024-06,1,0,0,0.0,1,0,1,0
3608,2024-03-09,20240309,2024-03,1,0,0,0.0,1,0,1,0
3608,2024-03-24,20240324,2024-03,1,0,0,0.0,1,0,1,0
3608,2024-04-12,20240412,2024-03,1,1,1,620.78,1,1,1,1
3608,2024-05-09,20240509,2024-03,1,1,0,0.0,1,0,1,0
3608,2024-05-13,20240513,2024-03,1,0,0,0.0,1,0,1,0
3608,2024-08-27,20240827,2024-03,1,1,0,0.0,1,0,1,0
3608,2024-10-19,20241019,2024-03,1,1,0,0.0,1,0,1,0
3608,2024-12-24,20241224,2024-03,1,1,0,0.0,1,0,1,0
3609,2024-05-01,20240501,2024-05,1,1,1,1226.18,1,1,1,1
3609,2024-07-18,20240718,2024-05,1,0,0,0.0,1,0,1,0
3609,2024-09-28,20240928,2024-05,1,1,1,1889.85,1,1,1,1
3610,2024-02-14,20240214,2024-02,1,1,0,0.0,1,0,1,0
3610,2024-05-08,20240508,2024-02,1,1,0,0.0,1,0,1,0
3612,2024-01-21,20240121,2024-01,1,1,0,0.0,1,0,1,0
3612,2024-09-29,20240929,2024-01,1,1,0,0.0,1,0,1,0
3613,2024-02-09,20240209,2024-02,1,1,1,408.12,1,1,1,1
3613,2024-02-23,20240223,2024-02,1,1,1,5253.92,1,1,1,1
3614,2024-03-03,20240303,2024-03,1,0,0,0.0,1,0,1,0
3614,2024-08-01,20240801,2024-03,1,1,0,0.0,1,0,1,0
3616,2024-04-24,20240424,2024-04,1,1,0,0.0,1,0,1,0
3616,2024-06-09,20240609,2024-04,1,0,0,0.0,1,0,1,0
3617,2024-01-01,20240101,2024-01,1,1,0,0.0,1,0,1,0
3617,2024-04-10,20240410,2024-01,1,0,0,0.0,1,0,1,0
3617,2024-09-03,20240903,2024-01,1,1,1,2846.45,1,1,1,1
3618,2024-06-20,20240620,2024-06,1,0,0,0.0,1,0,1,0
3618,2024-06-28,20240628,2024-06,1,1,0,0.0,1,0,1,0
3618,2024-07-01,20240701,2024-06,1,1,0,0.0,1,0,1,0
3618,2024-07-15,20240715,2024-06,1,0,0,0.0,1,0,1,0
3618,2024-10-12,20241012,2024-06,1,1,0,0.0,1,0,1,0
3619,2024-04-17,20240417,2024-04,1,1,1,1408.1,1,1,1,1
3619,2024-05-11,20240511,2024-04,1,1,0,0.0,1,0,1,0
3619,2024-05-29,20240529,2024-04,1,0,0,0.0,1,0,1,0
3619,2024-06-05,20240605,2024-04,1,1,0,0.0,1,0,1,0
3619,2024-12-02,20241202,2024-04,1,1,1,1834.96,1,1,1,1
3619,2024-12-25,20241225,2024-04,1,0,0,0.0,1,0,1,0
3620,2024-08-07,20240807,2024-08,1,1,0,0.0,1,0,1,0
3621,2024-01-06,20240106,2024-01,1,1,1,3157.46,1,1,1,1
3621,2024-04-07,20240407,2024-01,1,1,1,3512.54,1,1,1,1
3621,2024-06-13,20240613,2024-01,1,0,0,0.0,1,0,1,0
3621,2024-09-13,20240913,2024-01,1,0,0,0.0,1,0,1,0
3622,2024-01-06,20240106,2024-01,1,0,0,0.0,1,0,1,0
3622,2024-04-12,20240412,2024-01,1,1,1,224.89,1,1,1,1
3622,2024-05-19,20240519,2024-01,1,1,0,0.0,1,0,1,0
3622,2024-06-26,20240626,2024-01,1,0,0,0.0,1,0,1,0
3622,2024-12-23,20241223,2024-01,1,1,0,0.0,1,0,1,0
3623,2024-09-17,20240917,2024-09,1,1,0,0.0,1,0,1,0
3623,2024-10-22,20241022,2024-09,1,1,1,3065.9,1,1,1,1
3624,2024-01-31,20240131,2024-01,1,1,1,168.82,1,1,1,1
3624,2024-06-02,20240602,2024-01,1,1,0,0.0,1,0,1,0
3625,2024-07-19,20240719,2024-07,1,0,0,0.0,1,0,1,0
3625,2024-08-26,20240826,2024-07,1,0,0,0.0,1,0,1,0
3625,2024-09-10,20240910,2024-07,1,1,0,0.0,1,0,1,0
3626,2024-02-03,20240203,2024-02,1,1,1,1101.24,1,1,1,1
3626,2024-11-12,20241112,2024-02,1,1,0,0.0,1,0,1,0
3627,2024-08-13,20240813,2024-08,1,1,0,0.0,1,0,1,0
3627,2024-10-10,20241010,2024-08,1,1,1,4768.74,1,1,1,1
3628,2024-01-10,20240110,2024-01,1,1,0,0.0,1,0,1,0
3628,2024-02-25,20240225,2024-01,1,1,0,0.0,1,0,1,0
3629,2024-02-07,20240207,2024-02,1,1,1,4764.84,1,1,1,1
3629,2024-04-07,20240407,2024-02,1,1,0,0.0,1,0,1,0
3630,2024-01-25,20240125,2024-01,1,1,0,0.0,1,0,1,0
3630,2024-02-29,20240229,2024-01,1,0,0,0.0,1,0,1,0
3630,2024-04-06,20240406,2024-01,1,1,0,0.0,1,0,1,0
3630,2024-05-22,20240522,2024-01,1,0,0,0.0,1,0,1,0
3630,2024-07-22,20240722,2024-01,1,1,1,6210.92,1,1,1,1
3630,2024-12-12,20241212,2024-01,1,1,1,3336.86,1,1,1,1
3631,2024-06-03,20240603,2024-06,1,0,0,0.0,1,0,1,0
3631,2024-07-29,20240729,2024-06,1,1,0,0.0,1,0,1,0
3631,2024-12-14,20241214,2024-06,1,1,0,0.0,1,0,1,0
3631,2024-12-23,20241223,2024-06,1,1,0,0.0,1,0,1,0
3632,2024-01-09,20240109,2024-01,1,1,0,0.0,1,0,1,0
3632,2024-06-13,20240613,2024-01,1,1,0,0.0,1,0,1,0
3632,2024-06-30,20240630,2024-01,1,0,0,0.0,1,0,1,0
3632,2024-08-29,20240829,2024-01,1,1,1,1977.56,1,1,1,1
3633,2024-01-25,20240125,2024-01,1,0,0,0.0,1,0,1,0
3633,2024-04-15,20240415,2024-01,1,0,0,0.0,1,0,1,0
3633,2024-04-19,20240419,2024-01,1,0,0,0.0,1,0,1,0
3634,2024-07-25,20240725,2024-07,1,1,0,0.0,1,0,1,0
3634,2024-10-17,20241017,2024-07,1,1,1,317.66,1,1,1,1
3635,2024-01-04,20240104,2024-01,1,1,0,0.0,1,0,1,0
3635,2024-02-07,20240207,2024-01,1,1,1,1303.14,1,1,1,1
3635,2024-03-22,20240322,2024-01,1,1,0,0.0,1,0,1,0
3635,2024-10-04,20241004,2024-01,1,1,0,0.0,1,0,1,0
3636,2024-02-01,20240201,2024-02,1,1,0,0.0,1,0,1,0
3636,2024-03-28,20240328,2024-02,1,0,0,0.0,1,0,1,0
3637,2024-03-18,20240318,2024-03,1,0,0,0.0,1,0,1,0
3637,2024-07-31,20240731,2024-03,1,0,0,0.0,1,0,1,0
3637,2024-11-01,20241101,2024-03,1,1,0,0.0,1,0,1,0
3638,2024-01-03,20240103,2024-01,1,1,0,0.0,1,0,1,0
3638,2024-01-17,20240117,2024-01,1,1,1,2732.04,1,1,1,1
3638,2024-02-14,20240214,2024-01,1,1,1,6509.67,1,1,1,1
3638,2024-02-23,20240223,2024-01,1,1,1,330.45,1,1,1,1
3638,2024-04-08,20240408,2024-01,1,1,0,0.0,1,0,1,0
3638,2024-12-12,20241212,2024-01,1,0,0,0.0,1,0,1,0
3639,2024-08-06,20240806,2024-08,1,1,0,0.0,1,0,1,0
3639,2024-09-13,20240913,2024-08,1,1,1,3169.68,1,1,1,1
3639,2024-09-21,20240921,2024-08,1,1,1,3764.51,1,1,1,1
3640,2024-01-27,20240127,2024-01,1,1,1,640.66,1,1,1,1
3640,2024-11-25,20241125,2024-01,1,1,0,0.0,1,0,1,0
3640,2024-12-16,20241216,2024-01,1,0,0,0.0,1,0,1,0
3641,2024-04-11,20240411,2024-04,1,0,0,0.0,1,0,1,0
3641,2024-12-20,20241220,2024-04,1,0,0,0.0,1,0,1,0
3642,2024-01-20,20240120,2024-01,1,1,1,2462.72,1,1,1,1
3642,2024-05-11,20240511,2024-01,1,1,0,0.0,1,0,1,0
3642,2024-06-03,20240603,2024-01,1,1,0,0.0,1,0,1,0
3642,2024-08-01,20240801,2024-01,1,1,1,1018.77,1,1,1,1
3642,2024-08-22,20240822,2024-01,1,0,0,0.0,1,0,1,0
3643,2024-02-19,20240219,2024-02,1,1,0,0.0,1,0,1,0
3643,2024-05-16,20240516,2024-02,1,0,0,0.0,1,0,1,0
3643,2024-10-27,20241027,2024-02,1,0,0,0.0,1,0,1,0
3644,2024-03-18,20240318,2024-03,1,0,0,0.0,1,0,1,0
3645,2024-07-24,20240724,2024-07,1,1,1,6415.38,1,1,1,1
3645,2024-08-21,20240821,2024-07,1,0,0,0.0,1,0,1,0
3645,2024-08-25,20240825,2024-07,1,1,0,0.0,1,0,1,0
3645,2024-12-23,20241223,2024-07,1,1,1,5391.44,1,1,1,1
3646,2024-01-24,20240124,2024-01,1,1,0,0.0,1,0,1,0
3646,2024-10-12,20241012,2024-01,1,1,0,0.0,1,0,1,0
3646,2024-11-09,20241109,2024-01,1,0,0,0.0,1,0,1,0
3646,2024-12-12,20241212,2024-01,1,0,0,0.0,1,0,1,0
3647,2024-05-08,20240508,2024-05,1,1,1,1677.22,1,1,1,1
3647,2024-08-29,20240829,2024-05,1,0,0,0.0,1,0,1,0
3648,2024-01-11,20240111,2024-01,1,1,0,0.0,1,0,1,0
3648,2024-06-20,20240620,2024-01,1,1,0,0.0,1,0,1,0
3648,2024-11-25,20241125,2024-01,1,1,0,0.0,1,0,1,0
3648,2024-12-21,20241221,2024-01,1,0,0,0.0,1,0,1,0
3649,2024-01-02,20240102,2024-01,1,1,0,0.0,1,0,1,0
3649,2024-10-16,20241016,2024-01,1,1,1,3040.89,1,1,1,1
3650,2024-03-27,20240327,2024-03,1,1,0,0.0,1,0,1,0
3650,2024-10-29,20241029,2024-03,1,1,0,0.0,1,0,1,0
3650,2024-11-08,20241108,2024-03,1,1,0,0.0,1,0,1,0
3651,2024-07-14,20240714,2024-07,1,1,1,317.03,1,1,1,1
3651,2024-11-19,20241119,2024-07,1,1,0,0.0,1,0,1,0
3652,2024-03-13,20240313,2024-03,1,0,0,0.0,1,0,1,0
3652,2024-07-28,20240728,2024-03,1,1,0,0.0,1,0,1,0
3652,2024-10-11,20241011,2024-03,1,1,0,0.0,1,0,1,0
3653,2024-05-12,20240512,2024-05,1,1,0,0.0,1,0,1,0
3653,2024-12-01,20241201,2024-05,1,1,0,0.0,1,0,1,0
3653,2024-12-06,20241206,2024-05,1,1,0,0.0,1,0,1,0
3654,2024-05-11,20240511,2024-05,1,1,1,3644.12,1,1,1,1
3654,2024-11-13,20241113,2024-05,1,1,0,0.0,1,0,1,0
3654,2024-11-18,20241118,2024-05,1,1,0,0.0,1,0,1,0
3654,2024-12-02,20241202,2024-05,1,1,0,0.0,1,0,1,0
3655,2024-02-17,20240217,2024-02,1,1,0,0.0,1,0,1,0
3655,2024-04-30,20240430,2024-02,1,1,0,0.0,1,0,1,0
3655,2024-05-14,20240514,2024-02,1,1,0,0.0,1,0,1,0
3655,2024-07-28,20240728,2024-02,1,1,0,0.0,1,0,1,0
3656,2024-01-03,20240103,2024-01,1,0,0,0.0,1,0,1,0
3656,2024-03-01,20240301,2024-01,1,1,1,606.44,1,1,1,1
3656,2024-05-15,20240515,2024-01,1,0,0,0.0,1,0,1,0
3656,2024-08-31,20240831,2024-01,1,1,1,2011.74,1,1,1,1
3656,2024-10-22,20241022,2024-01,1,1,0,0.0,1,0,1,0
3657,2024-03-13,20240313,2024-03,1,0,0,0.0,1,0,1,0
3657,2024-04-12,20240412,2024-03,1,0,0,0.0,1,0,1,0
3657,2024-08-01,20240801,2024-03,1,1,0,0.0,1,0,1,0
3657,2024-11-21,20241121,2024-03,1,1,1,2605.69,1,1,1,1
3658,2024-04-12,20240412,2024-04,1,1,1,1760.03,1,1,1,1
3658,2024-04-25,20240425,2024-04,1,1,1,322.59,1,1,1,1
3658,2024-06-04,20240604,2024-04,1,0,0,0.0,1,0,1,0
3658,2024-07-28,20240728,2024-04,1,1,1,2784.38,1,1,1,1
3659,2024-04-07,20240407,2024-04,1,0,0,0.0,1,0,1,0
3659,2024-05-28,20240528,2024-04,1,1,0,0.0,1,0,1,0
3659,2024-06-09,20240609,2024-04,1,1,0,0.0,1,0,1,0
3660,2024-02-20,20240220,2024-02,1,1,0,0.0,1,0,1,0
3660,2024-12-13,20241213,2024-02,1,1,1,747.12,1,1,1,1
3660,2024-12-25,20241225,2024-02,1,0,0,0.0,1,0,1,0
3661,2024-06-13,20240613,2024-06,1,0,0,0.0,1,0,1,0
3661,2024-10-29,20241029,2024-06,1,1,1,947.05,1,1,1,1
3662,2024-05-27,20240527,2024-05,1,1,1,6559.04,1,1,1,1
3662,2024-08-15,20240815,2024-05,1,1,0,0.0,1,0,1,0
3662,2024-11-29,20241129,2024-05,1,0,0,0.0,1,0,1,0
3663,2024-12-16,20241216,2024-12,1,1,0,0.0,1,0,1,0
3664,2024-01-20,20240120,2024-01,1,0,0,0.0,1,0,1,0
3664,2024-04-05,20240405,2024-01,1,1,0,0.0,1,0,1,0
3664,2024-04-18,20240418,2024-01,1,1,0,0.0,1,0,1,0
3664,2024-07-21,20240721,2024-01,1,0,0,0.0,1,0,1,0
3665,2024-05-28,20240528,2024-05,1,1,1,5352.2,1,1,1,1
3665,2024-06-24,20240624,2024-05,1,1,1,2052.92,1,1,1,1
3666,2024-05-14,20240514,2024-05,1,1,1,695.64,1,1,1,1
